200
11	2	2	8
11	165	23	31
11	120	6	11
11	99	15	21
11	113	16	18
11	83	6	13
11	111	13	18
11	177	11	13
11	89	17	22
11	109	5	7
11	57	0	2
12	133	13	22
12	66	22	23
12	80	15	25
12	22	19	26
12	19	5	11
12	70	7	10
12	117	18	23
12	92	23	28
12	60	5	14
12	62	14	18
12	108	23	24
12	196	0	5
12	85	7	9
12	139	13	22
13	181	24	29
13	3	19	27
13	200	0	1
13	163	6	11
13	159	8	13
13	114	16	25
13	7	12	16
13	34	16	19
13	148	4	12
14	90	8	18
14	1	0	8
14	184	23	28
14	72	0	9
14	147	5	6
14	145	7	15
14	197	18	21
14	47	21	31
14	62	23	28
14	175	23	31
14	152	8	12
14	128	13	17
14	35	19	28
14	167	16	25
14	200	3	9
14	120	0	6
14	132	2	8
14	175	0	6
14	29	5	15
14	175	5	15
15	27	19	22
15	122	24	25
15	82	11	18
15	71	15	19
15	183	19	24
15	91	0	7
15	86	23	32
15	193	9	14
15	147	11	16
16	72	24	26
16	129	0	4
16	168	11	18
16	104	16	25
16	154	14	21
16	39	14	23
16	134	3	10
16	176	3	13
16	25	20	27
16	108	20	27
16	115	10	11
16	18	17	22
17	195	21	23
17	94	23	32
17	172	9	16
17	46	16	20
17	123	5	7
17	184	8	14
17	200	15	21
17	132	16	20
17	44	20	25
17	182	10	15
17	14	15	21
18	199	0	6
18	13	6	13
18	86	6	8
18	82	8	14
18	16	12	14
18	170	7	14
18	63	12	15
18	3	7	10
18	185	2	5
19	52	22	27
19	73	17	23
19	117	1	5
19	18	12	20
19	5	3	11
20	111	24	30
20	116	7	13
20	44	8	18
20	92	17	23
20	71	23	24
20	67	18	26
20	98	10	12
20	56	0	6
20	70	12	14
20	82	6	11
20	140	9	11
20	188	9	10
20	147	18	23
20	54	6	10
20	68	14	21
20	7	0	4
21	9	11	18
21	182	12	19
21	191	18	26
21	6	20	22
21	58	6	16
21	33	8	11
21	90	5	7
21	140	17	24
21	92	15	21
21	115	2	8
21	56	22	27
21	52	18	24
21	5	2	10
21	84	10	16
21	122	17	27
21	121	5	7
22	116	2	5
22	57	1	7
22	16	20	23
22	177	1	4
22	185	12	13
22	15	24	26
22	32	15	17
22	10	19	28
22	166	22	32
22	155	16	23
22	18	8	10
22	171	7	10
22	129	17	25
23	34	4	9
23	58	14	18
23	13	17	20
23	197	7	8
23	60	10	19
24	118	7	8
24	73	11	12
24	2	5	14
24	28	21	27
24	37	22	32
24	87	18	27
25	7	5	11
25	200	18	20
25	18	5	14
25	39	6	13
25	22	15	18
25	171	19	20
25	179	18	22
25	198	22	26
25	75	0	2
25	99	18	22
25	85	22	27
26	5	19	21
26	70	21	22
26	69	17	27
26	60	3	5
26	141	12	19
26	45	3	13
26	87	17	18
27	151	0	8
27	15	5	8
27	104	19	29
27	142	16	17
27	5	0	5
27	43	9	16
27	41	5	13
27	181	10	13
27	169	13	22
27	56	2	5
27	36	18	19
27	189	5	9
28	3	13	23
28	118	8	18
28	107	23	32
28	154	1	7
28	145	24	26
28	45	0	8
28	32	24	27
28	100	18	20
28	52	6	12
28	13	0	1
28	22	0	4
28	42	0	5
28	87	0	7
28	90	8	16
28	67	0	6
29	67	8	17
29	71	12	13
29	12	18	25
29	53	15	22
29	138	14	18
29	192	15	21
29	6	19	20
29	89	12	14
29	91	2	4
29	184	23	25
29	181	24	28
29	134	9	17
29	39	21	23
29	113	8	10
30	16	5	12
30	108	10	12
30	135	23	33
30	158	14	19
30	67	22	27
30	79	2	3
30	164	3	10
30	159	14	15
30	159	9	15
30	106	4	8
31	55	11	14
31	100	7	9
31	195	11	19
31	90	11	21
31	162	19	21
31	192	5	9
31	107	5	7
31	69	22	29
31	16	1	5
31	176	4	6
31	39	21	22
31	170	4	12
31	50	7	9
31	158	23	33
31	96	21	29
31	191	7	10
31	136	8	16
31	20	24	27
31	173	7	15
31	43	23	24
32	89	14	23
32	173	24	33
32	195	4	9
32	144	23	32
32	122	20	26
32	78	21	22
32	126	14	18
32	58	18	22
32	194	14	16
32	3	17	21
32	113	16	18
32	44	2	9
32	139	7	10
32	199	2	8
32	130	4	14
32	158	1	10
33	138	5	12
33	85	1	9
33	177	8	14
33	122	9	13
33	170	14	23
33	62	3	11
33	199	16	17
33	113	8	14
33	136	22	24
33	42	0	10
33	178	0	10
33	106	14	19
33	182	21	22
33	176	16	21
33	162	24	27
34	158	12	16
34	76	18	22
34	14	6	13
34	168	7	17
34	88	20	25
34	163	8	14
34	145	11	14
34	28	6	13
34	168	15	23
34	164	8	17
34	137	3	12
34	49	23	30
34	120	11	18
35	86	16	19
35	1	12	21
35	33	17	23
35	199	12	20
35	52	20	22
35	183	6	9
35	108	18	24
35	196	7	17
35	152	14	22
35	169	24	26
36	11	7	14
36	146	9	14
36	89	19	26
36	149	3	12
36	20	16	18
36	172	15	20
36	62	19	23
36	186	13	15
36	23	16	17
36	41	23	28
36	165	24	27
36	15	18	28
36	7	18	19
36	23	15	24
36	119	24	29
36	200	0	4
37	158	7	8
37	108	5	8
37	68	1	11
37	150	11	15
37	128	23	26
37	61	23	32
37	115	18	26
37	125	24	33
37	146	21	30
38	46	0	3
38	103	13	22
38	60	5	15
38	138	20	23
38	99	10	13
38	188	12	19
38	123	0	5
38	185	12	19
38	6	6	15
38	118	17	22
38	155	12	14
38	146	16	22
39	132	1	5
39	40	16	17
39	7	13	19
39	45	12	18
39	25	11	17
39	74	7	9
39	119	0	3
39	65	21	30
40	54	21	24
40	159	9	14
40	20	15	23
40	46	14	21
40	54	24	28
40	3	6	7
40	6	4	14
40	52	18	26
40	36	1	2
40	147	23	30
40	158	15	24
40	142	13	15
41	48	12	20
41	147	21	29
41	23	14	20
41	139	8	16
41	113	18	23
41	64	3	11
41	165	21	29
41	160	5	14
41	97	13	17
41	3	8	17
41	151	16	23
41	200	13	21
41	94	4	11
41	164	12	20
41	200	3	11
41	29	18	25
41	176	10	11
42	148	9	15
42	164	2	11
42	11	22	24
42	67	20	29
42	179	13	19
42	62	9	17
42	88	8	13
42	90	8	15
42	6	0	3
42	198	12	13
42	133	7	15
42	103	10	20
43	138	13	16
43	49	22	29
43	102	12	20
43	111	1	2
43	168	1	6
44	175	20	25
44	12	21	28
44	147	22	29
44	62	5	10
44	11	12	15
44	130	5	9
44	51	17	27
44	154	13	23
44	125	9	19
44	151	7	14
44	17	10	16
44	199	13	21
44	90	24	26
44	21	2	7
44	153	13	14
44	76	4	12
45	120	2	3
45	62	5	6
45	52	11	17
45	69	6	12
45	150	20	23
45	48	11	12
45	155	18	28
45	132	11	19
45	195	14	17
45	56	1	11
46	24	12	14
46	147	16	26
46	71	1	4
46	15	1	9
46	47	15	25
46	94	4	8
46	49	22	31
46	189	11	15
46	147	11	14
46	186	4	5
46	17	11	19
46	83	14	15
46	9	16	20
46	15	0	4
46	169	1	7
46	176	4	12
46	191	21	30
46	52	19	28
46	85	0	1
47	173	2	9
47	15	9	13
47	118	20	25
47	139	10	12
47	181	1	10
47	32	22	26
47	57	0	4
47	75	22	26
47	167	18	28
47	141	1	7
47	12	11	18
47	187	24	30
47	136	12	22
47	112	10	18
47	154	21	27
47	69	20	30
47	184	24	26
47	109	11	15
47	148	12	14
48	38	21	29
48	70	14	19
48	150	13	20
48	198	8	10
48	20	22	24
48	159	24	29
48	35	10	16
48	170	15	23
48	5	14	20
48	112	2	10
48	38	5	6
48	107	20	25
48	108	4	7
48	158	3	4
48	107	12	20
49	16	1	4
49	61	10	20
49	61	5	8
49	104	8	9
49	151	3	11
49	91	0	8
49	48	12	21
49	185	23	28
49	127	14	21
49	161	3	7
49	103	8	13
49	107	14	20
49	155	4	5
49	95	5	6
49	52	3	8
49	182	23	26
49	195	20	30
49	116	21	28
50	116	24	34
50	143	14	19
50	135	20	28
50	87	6	12
50	35	15	17
50	77	19	27
50	138	11	14
50	157	12	18
51	94	3	13
51	148	13	17
51	175	4	10
51	167	20	21
51	71	10	15
51	118	2	7
51	40	22	27
51	57	20	21
51	136	1	6
51	170	14	16
52	72	14	18
52	10	8	11
52	25	12	15
52	1	10	11
52	75	14	18
52	153	7	14
52	70	20	29
52	34	7	12
52	88	22	32
52	136	12	21
52	96	11	15
52	49	5	15
52	27	1	3
52	30	0	3
52	88	6	14
52	161	17	25
52	106	21	31
52	187	12	15
52	162	16	26
52	115	18	28
53	166	13	16
53	155	22	24
53	135	3	5
53	1	19	27
53	75	23	24
53	125	7	10
53	128	17	21
53	179	19	25
53	82	1	11
53	64	3	7
53	9	2	10
54	65	21	23
54	170	19	29
54	9	18	23
54	135	24	31
54	124	12	20
54	156	7	8
54	179	11	15
54	4	9	17
54	183	19	26
54	159	8	12
54	194	4	8
54	76	22	31
54	141	21	26
54	198	20	27
55	173	24	25
55	27	1	6
55	132	19	29
55	168	16	26
55	29	18	19
55	29	8	12
55	166	23	25
55	200	11	20
55	96	13	16
55	153	2	6
56	146	14	21
56	196	22	26
56	97	23	31
56	143	1	8
56	125	20	23
56	176	18	22
56	96	21	23
56	13	9	19
57	102	3	11
57	14	24	30
57	13	7	14
57	72	5	6
57	66	24	25
57	12	13	22
57	37	17	21
57	185	4	8
57	95	13	15
57	4	24	32
57	91	20	23
57	37	21	24
57	155	14	15
57	67	17	24
58	6	15	21
58	101	7	8
58	5	7	14
58	160	14	17
58	49	9	19
58	59	8	9
58	75	10	20
58	74	21	28
58	31	14	17
58	175	8	14
58	57	18	22
58	199	14	23
58	198	17	26
58	93	21	22
58	27	1	2
58	148	15	25
58	192	24	34
58	75	8	14
58	159	5	15
58	105	15	20
59	82	7	14
59	151	7	10
59	171	2	10
59	141	10	13
59	124	0	2
59	156	17	21
59	42	23	27
59	182	14	16
59	147	10	12
59	58	6	16
59	111	10	12
59	25	10	17
59	175	6	8
59	53	16	17
60	12	4	12
60	64	1	5
60	83	18	19
60	23	13	23
60	154	0	4
60	32	18	23
60	22	8	12
60	159	1	6
60	17	1	4
60	188	8	14
60	12	0	9
60	86	16	21
60	12	20	22
60	143	11	14
60	53	22	31
60	139	5	8
60	195	6	8
60	28	2	7
60	9	7	11
60	111	23	31
61	19	3	4
61	55	5	15
61	131	3	9
61	167	7	14
61	105	24	28
62	42	15	20
62	47	17	19
62	182	19	23
62	51	17	25
62	135	7	13
63	165	14	23
63	136	1	7
63	19	0	7
63	179	21	28
63	132	22	27
63	166	9	10
63	92	14	19
63	2	12	13
63	16	9	11
63	56	5	14
63	96	9	13
63	119	2	6
63	143	20	25
63	170	1	3
63	109	9	12
64	48	2	6
64	75	22	23
64	22	24	26
64	101	0	3
64	16	8	18
64	47	1	5
64	179	0	5
64	101	13	19
64	46	2	10
64	69	23	33
64	71	6	7
64	102	15	21
64	53	8	13
64	117	13	21
64	93	15	18
64	116	3	4
64	36	6	7
64	5	20	29
65	196	19	20
65	51	14	16
65	61	23	27
65	24	9	13
65	166	0	3
65	104	24	32
65	56	2	9
66	76	19	24
66	159	24	26
66	157	12	17
66	30	3	8
66	21	14	24
66	160	4	10
66	51	24	32
66	111	13	19
66	146	9	16
66	46	11	18
66	75	3	7
66	161	4	14
66	74	15	24
66	1	22	30
66	9	3	9
67	111	18	24
67	15	13	18
67	21	5	8
67	22	4	14
67	187	17	20
67	125	19	25
67	46	24	25
67	9	8	10
67	41	13	22
67	103	20	27
67	92	19	28
67	65	20	21
67	109	15	19
67	196	20	24
67	108	16	21
67	68	19	22
67	137	0	3
67	56	0	1
67	42	21	25
67	199	22	25
68	122	21	22
68	169	2	5
68	123	2	8
68	9	17	26
68	149	6	14
68	11	13	14
68	64	2	8
68	191	2	7
68	56	20	24
68	104	9	13
68	157	24	25
68	19	17	23
68	129	9	15
68	33	21	24
68	31	18	26
68	24	5	13
69	177	6	15
69	168	22	27
69	93	11	13
69	80	7	17
69	133	22	24
69	193	7	16
69	7	10	18
70	26	7	13
70	9	11	18
70	41	14	16
70	67	1	3
70	170	1	6
70	84	21	30
70	141	18	27
70	65	21	29
70	192	14	20
70	113	21	23
70	190	19	29
70	141	4	14
70	199	23	29
70	157	8	13
70	174	20	22
70	80	17	21
70	7	19	27
70	135	20	27
70	26	2	11
70	71	16	20
71	41	24	28
71	69	22	29
71	62	24	26
71	14	23	24
71	132	16	26
71	20	5	6
71	73	0	4
71	174	2	12
71	199	1	5
71	187	3	10
71	148	10	13
71	163	3	7
71	141	15	21
71	136	18	25
71	88	0	2
71	137	20	30
71	9	16	18
71	153	21	28
72	56	5	7
72	51	6	12
72	134	22	23
72	124	10	11
72	30	9	16
72	28	21	26
72	46	24	26
72	156	4	9
72	7	9	12
72	193	14	15
72	117	0	6
72	101	19	26
72	32	4	12
72	150	20	28
72	68	5	14
72	44	9	13
72	18	12	13
73	87	1	6
73	142	5	10
73	38	16	18
73	53	21	26
73	44	6	12
73	115	0	8
73	126	8	11
73	115	23	25
73	42	24	30
73	2	17	19
73	120	24	26
73	166	1	2
73	143	22	26
73	127	12	18
74	84	5	14
74	156	20	26
74	32	10	17
74	30	16	18
74	99	20	22
74	165	12	20
74	11	21	24
74	81	23	29
74	158	0	7
74	86	24	30
74	123	8	11
74	107	22	23
74	146	21	26
74	137	15	24
74	14	16	22
74	136	10	14
74	155	16	26
74	53	4	11
74	92	20	22
74	98	4	13
75	85	12	20
75	10	12	15
75	140	19	29
75	19	18	21
75	16	24	33
75	180	19	24
75	38	6	13
75	77	2	10
75	37	18	23
75	107	2	6
75	183	1	2
75	134	7	8
75	76	15	19
75	198	9	10
75	128	16	22
75	109	16	23
75	146	3	13
75	164	2	4
75	170	24	31
75	165	10	18
76	59	2	6
76	98	19	27
76	91	6	11
76	186	0	1
76	66	4	14
76	74	12	20
76	55	6	12
76	49	17	18
76	23	10	19
76	162	3	7
76	36	12	22
76	106	0	8
76	143	11	12
76	30	13	15
76	13	6	16
76	30	10	20
76	178	23	27
76	148	16	26
76	149	5	11
77	67	11	17
77	32	14	20
77	89	12	20
77	33	0	6
77	139	5	12
77	94	11	15
77	128	10	12
78	124	7	9
78	97	6	12
78	42	22	27
78	164	3	7
78	11	15	21
78	177	12	14
78	159	3	7
78	126	19	26
78	133	17	24
78	63	18	28
78	9	1	3
78	58	18	20
79	91	24	34
79	44	11	21
79	61	20	24
79	12	3	4
79	95	23	29
79	27	11	13
79	158	12	20
79	26	16	25
79	63	2	3
79	11	18	21
79	167	6	15
79	13	18	20
79	57	2	12
79	138	14	16
79	76	12	22
79	101	20	30
80	194	19	25
80	137	13	22
80	103	21	27
80	167	15	23
80	125	17	21
80	104	18	24
80	36	21	29
80	49	20	24
80	35	18	20
80	1	14	19
80	164	7	16
80	29	0	10
80	138	8	10
80	130	12	17
80	196	16	22
80	184	18	24
80	156	1	2
80	5	16	18
80	175	1	6
81	147	2	3
81	5	15	23
81	155	16	20
81	76	16	19
81	15	11	14
81	150	8	13
81	110	5	13
81	121	16	18
81	39	5	10
81	2	8	12
81	135	17	23
81	193	24	30
81	182	10	14
81	77	0	8
81	115	16	19
82	169	15	24
82	33	3	4
82	60	9	10
82	39	0	5
82	137	16	17
82	63	12	18
82	70	9	13
82	196	16	26
83	113	8	14
83	31	18	26
83	149	8	13
83	128	7	10
83	14	18	25
83	121	19	21
83	143	15	18
83	110	4	9
83	45	9	12
83	4	22	30
83	120	15	17
83	135	19	24
83	101	20	27
84	156	0	6
84	174	5	7
84	146	12	22
84	23	0	2
84	23	14	20
84	98	23	33
84	164	17	25
84	119	13	15
84	118	5	13
84	122	7	15
84	183	24	33
84	29	15	22
84	49	9	16
84	126	1	11
84	99	3	5
84	178	4	14
84	31	21	25
84	164	18	19
84	68	16	18
84	2	8	9
85	170	17	26
85	140	9	19
85	18	1	5
85	143	21	29
85	112	7	17
85	73	5	9
85	99	11	17
85	50	8	9
86	104	14	18
86	46	19	23
86	162	14	15
86	53	6	14
86	190	0	2
86	58	9	17
86	2	0	7
86	21	5	11
86	2	8	14
86	181	7	12
86	119	22	25
86	199	7	12
86	140	18	22
86	111	24	34
86	93	8	12
86	50	7	13
86	42	13	15
86	6	10	16
87	26	13	22
87	42	18	26
87	7	11	19
87	47	0	10
87	68	12	15
87	166	7	15
87	108	22	31
87	172	24	26
87	29	23	31
87	4	1	4
87	164	1	3
87	54	23	24
87	106	17	26
87	60	4	13
87	27	23	25
87	148	10	16
87	112	8	16
87	100	14	21
87	28	11	19
88	163	1	2
88	115	24	25
88	192	17	24
88	153	10	20
88	185	23	29
88	45	10	19
89	14	5	10
89	182	1	7
89	118	2	11
89	160	22	24
89	1	6	15
89	104	13	22
89	151	14	22
89	95	16	22
89	106	2	3
89	194	15	24
89	81	18	24
90	148	24	27
90	12	16	17
90	99	19	23
90	108	11	21
90	57	21	28
90	123	6	13
90	106	2	4
90	125	21	28
90	24	12	15
90	136	12	13
91	64	2	3
91	146	17	24
91	44	7	11
91	155	9	13
91	195	3	8
91	12	10	16
92	128	3	10
92	22	20	27
92	121	23	25
92	2	18	26
92	132	3	6
92	149	2	12
92	185	20	29
92	160	7	11
92	10	8	10
92	96	16	22
92	62	22	25
92	34	13	19
92	60	23	32
92	8	19	23
93	8	24	28
93	80	22	26
93	25	16	19
93	47	1	7
93	3	18	28
93	172	8	10
93	122	21	31
94	135	18	24
94	174	2	7
94	90	10	14
94	122	24	31
94	138	7	11
94	48	6	7
94	8	16	25
94	106	16	17
94	112	2	5
95	93	6	15
95	125	2	10
95	92	1	2
95	168	19	29
95	77	7	8
95	189	22	31
95	52	21	26
95	132	1	5
95	148	24	33
95	138	10	14
95	129	8	13
95	134	11	15
95	122	13	15
96	183	20	29
96	152	7	13
96	120	8	15
96	125	4	7
96	29	0	2
96	20	1	7
96	97	6	10
96	192	1	7
96	71	7	11
97	5	23	26
97	72	11	21
97	119	13	21
97	55	12	17
97	9	23	31
97	11	23	32
97	51	4	14
97	185	2	3
97	197	7	14
97	72	16	22
97	21	10	17
97	72	13	16
97	24	11	20
97	34	4	7
97	88	17	25
97	151	24	29
97	199	11	13
98	16	7	15
98	84	5	15
98	70	11	18
98	184	22	27
98	91	9	15
98	191	24	27
98	167	23	26
98	175	9	13
98	37	6	13
98	22	3	5
98	116	13	22
99	141	19	28
99	128	0	9
99	50	6	11
99	71	15	22
99	154	21	22
99	176	1	9
99	100	15	22
99	182	2	6
100	17	5	6
100	21	5	9
100	73	16	22
100	145	0	9
100	121	24	34
100	169	12	17
100	182	20	21
100	5	2	5
100	180	20	22
100	65	7	11
100	78	20	22
101	152	7	12
101	173	11	12
101	110	9	15
101	59	8	14
101	86	2	8
101	143	11	14
101	29	4	6
101	86	6	12
101	46	23	31
101	124	4	14
101	21	20	23
101	47	15	16
101	40	19	29
102	66	21	24
102	93	24	29
102	146	10	12
102	23	20	24
102	12	12	21
102	89	21	29
102	101	2	11
102	122	24	28
102	79	24	27
102	73	2	6
102	195	19	22
102	189	3	7
102	99	7	10
102	37	23	33
102	49	0	1
102	145	5	12
102	148	15	16
102	31	6	16
103	114	10	11
103	53	13	17
103	22	9	13
103	97	23	24
103	31	14	15
103	57	15	25
104	47	1	7
104	85	5	15
104	179	9	13
104	94	24	27
104	58	10	13
104	181	20	25
104	16	3	8
104	123	21	30
104	98	24	31
104	142	9	19
104	130	9	11
104	65	1	10
104	10	3	10
104	84	16	26
104	199	19	26
104	135	19	27
104	95	10	17
105	130	15	16
105	191	4	9
105	100	23	27
105	46	2	8
105	7	23	28
105	124	7	11
105	129	7	10
105	29	5	13
105	62	7	11
105	56	17	25
105	138	4	12
105	196	22	23
105	14	8	17
105	16	22	27
105	55	13	20
105	108	1	2
105	45	15	25
105	113	11	19
105	156	21	24
105	163	24	27
106	80	22	32
106	170	11	20
106	39	4	8
106	189	17	20
106	110	10	18
106	190	12	15
106	11	18	27
106	77	16	17
106	123	6	12
106	88	23	26
107	41	6	15
107	132	1	11
107	114	6	14
107	1	23	32
107	115	18	23
107	177	8	14
107	7	7	16
107	116	15	21
107	194	10	16
107	152	14	16
107	77	0	4
107	54	5	12
107	122	11	19
107	43	12	18
107	14	18	27
107	19	14	16
107	170	7	15
108	74	11	12
108	43	23	31
108	141	19	28
108	117	1	6
108	135	4	8
108	175	17	20
108	64	22	29
108	41	16	21
108	133	7	16
108	177	22	29
108	72	1	5
108	137	7	16
108	118	24	28
108	55	23	33
109	189	14	19
109	73	19	28
109	45	0	8
109	134	6	11
109	84	0	10
109	33	22	23
109	36	8	10
110	105	24	32
110	33	16	23
110	193	20	22
110	6	4	8
110	175	16	26
110	11	12	14
110	146	11	12
110	164	16	25
110	75	1	10
110	118	16	24
110	167	23	27
110	22	0	10
110	39	8	9
110	18	0	7
110	55	9	15
110	157	23	27
110	139	1	10
110	57	2	12
110	197	5	6
110	50	19	27
111	197	20	23
111	153	20	24
111	121	14	15
111	103	12	21
111	37	0	10
111	181	10	15
111	161	0	6
111	180	20	22
111	160	24	30
111	17	7	11
111	121	6	9
111	77	12	13
111	73	23	26
111	22	1	2
111	107	11	15
111	182	18	24
111	81	2	9
112	39	7	11
112	65	16	23
112	28	18	24
112	81	3	6
112	175	11	15
112	20	0	6
112	25	13	15
112	88	21	22
112	60	1	9
112	63	24	30
112	146	0	8
112	118	4	13
113	170	20	21
113	78	17	23
113	75	17	22
113	132	16	22
113	110	16	24
113	178	24	28
113	178	14	19
113	146	15	24
113	106	10	20
113	179	3	4
113	8	8	11
113	141	2	11
113	70	2	8
113	34	9	10
113	31	23	26
114	117	17	18
114	156	3	5
114	184	19	22
114	162	11	19
114	110	23	25
115	96	2	12
115	116	3	8
115	79	16	25
115	52	23	24
115	157	5	14
115	134	5	11
115	103	11	19
115	32	2	3
115	92	3	4
115	151	24	31
115	120	11	20
115	27	16	24
115	158	22	30
116	124	22	29
116	158	13	17
116	195	6	16
116	48	22	26
116	189	22	29
116	33	12	15
116	195	7	11
116	149	19	28
116	23	21	25
116	89	2	10
116	181	13	14
116	178	3	13
116	92	10	19
116	72	24	34
116	137	14	24
117	119	18	28
117	114	24	31
117	105	9	17
117	160	15	20
117	146	19	24
117	125	12	14
117	81	8	11
117	7	17	22
117	70	14	21
117	7	13	19
117	135	4	5
117	177	12	18
117	194	23	26
117	44	19	22
117	65	22	31
117	52	18	26
117	175	3	7
117	176	15	23
118	148	0	2
118	103	16	25
118	90	6	11
118	169	11	12
118	108	2	7
118	101	10	16
118	151	13	15
118	96	9	10
118	18	8	13
118	64	16	20
118	171	3	6
118	198	0	8
118	10	9	13
118	12	14	19
118	116	15	18
118	103	1	11
118	187	5	10
118	196	7	16
118	130	20	30
119	123	6	10
119	193	16	24
119	182	4	8
119	54	8	10
119	176	20	27
119	137	8	14
120	156	17	24
120	131	2	11
120	20	7	17
120	115	3	11
120	113	14	18
120	103	12	14
120	118	24	29
120	2	2	11
120	134	14	16
120	130	23	26
120	109	7	11
120	143	19	24
120	17	16	17
120	176	6	7
120	101	6	12
120	46	7	17
121	25	8	9
121	192	7	11
121	147	8	17
121	126	16	18
121	124	22	24
121	175	19	20
121	118	4	14
121	49	0	10
121	120	22	31
121	30	0	5
121	32	15	22
121	44	17	18
121	170	6	14
121	104	6	11
121	145	14	22
121	57	1	10
121	159	6	11
121	34	1	11
121	190	10	12
122	15	11	13
122	106	3	8
122	119	6	9
122	7	17	22
122	84	5	8
122	173	8	14
122	18	0	10
122	87	8	9
122	47	24	29
123	51	9	15
123	162	20	30
123	115	10	16
123	36	15	22
123	168	24	32
123	186	2	4
123	32	16	18
123	188	4	9
124	177	11	16
124	10	18	26
124	27	14	22
124	198	1	3
124	60	24	32
124	130	19	26
124	159	13	16
124	136	15	18
124	83	10	18
124	159	23	24
125	31	3	12
125	85	24	31
125	199	23	27
125	85	2	11
125	141	21	28
125	61	4	10
125	57	8	14
125	111	9	12
126	161	15	20
126	88	0	1
126	117	10	11
126	92	16	26
126	41	15	17
126	190	13	23
126	93	24	25
126	136	2	11
126	187	15	16
126	69	22	24
126	79	24	26
126	24	24	27
126	113	23	27
126	85	13	14
126	118	4	8
126	35	15	18
126	150	2	7
126	197	9	18
126	161	17	23
127	102	20	25
127	93	10	20
127	132	1	8
127	171	9	12
127	138	3	12
127	15	24	31
127	106	12	16
127	99	23	32
127	42	2	11
127	183	16	22
128	30	24	32
128	150	24	26
128	77	17	18
128	199	16	23
128	54	2	12
128	180	14	21
128	39	19	20
128	52	20	25
128	150	12	14
128	174	9	14
128	172	10	16
128	110	11	20
128	139	5	11
129	21	11	16
129	196	4	11
129	8	19	29
129	44	4	13
129	178	2	6
129	124	23	31
129	6	13	14
129	19	3	6
129	138	6	7
129	38	15	22
129	153	2	3
129	173	14	23
129	54	9	13
129	91	4	7
129	77	13	17
129	38	16	17
129	48	22	29
129	121	13	21
130	88	16	17
130	92	19	26
130	36	12	17
130	116	5	8
130	49	10	20
131	127	1	11
131	123	5	7
131	175	19	22
131	149	20	22
131	150	11	18
131	66	9	14
131	61	6	9
132	172	24	29
132	157	7	14
132	129	21	25
132	74	19	29
132	101	4	9
132	153	8	17
132	49	4	5
132	150	10	19
132	150	21	22
132	37	5	9
132	197	15	19
132	185	18	22
133	35	19	24
133	94	23	26
133	182	6	7
133	180	1	4
133	167	20	22
133	39	22	27
133	184	3	6
133	141	10	15
133	102	13	18
133	174	18	21
133	179	15	21
133	147	12	14
133	73	10	13
133	171	13	19
133	121	9	15
133	51	0	6
133	128	21	22
134	120	1	9
134	27	10	16
134	7	9	12
134	110	1	9
134	24	6	12
134	30	5	14
134	113	15	17
134	78	3	13
134	117	7	16
